newsdate,content,tag
20231013,１日に７兆5000億ドル（約1123兆円）が取引される外国為替市場の活動を知るには、米アップルのバランスシートを見ればよい。　　テクノロジー業界の巨大企業アップルは、1350億ドル相当の為替デリバティブを保有している。グーグルの親会社アルファベットも約600億ドル相当を保有。これに対し、為替に特化した世界のヘッジファンドの運用額は、合計でわずか780億ドルに過ぎない。　　この数字は、近年市場で起きている大きな変化を捉えている。ウォール街の大手銀行は最近、より安定的、かつ定期的な手数料収入を求め、大企業向けの業務に注力するよう為替トレーダーらに促している。　　Hedge Funds Focused on Foreign Exchange DwindleNumber of FX funds slumps 82% from 2007 peakSource: BarclayHedge　　ある意味、外為の世界が退屈になるとも言える。雑談を交わしながらスラングで注文を叫ぶトレーダーは姿を消し、代わりに登場したのは口が達者なコーポレートバンカーたちだ。こうしたバンカーの言葉に、世界中の財務担当者やコーポレートファイナンス責任者が耳を傾ける。　　これらのバンカーは成果を上げている。企業は銀行の為替部門に、安定したビジネスだけでなく、より大きなマージンももたらすからだ。データ会社のバリ・アナリティクスによると、世界の５大銀行の法人向け為替業務収入は過去２年間で約30％増えた。また、上位50行では法人向け業務からの収入が、平均で為替業務全体の半分以上を占めるようになっているという。決算に明暗か　　金融データ・分析を提供するコーリション・グリニッチの世界マクロ市場責任者、アンガド・チャットワル氏は「外為業界は大きくコモディティー化し、競争が激しくなっている。銀行は何らかの優位性を持たなければならない」と述べた。　　この変化は、世界金融危機後の新規制で金融機関が大手資産運用会社向けに提供していた為替取引の縮小を余儀なくされたことと関係がある。　　もう一つの原因は外為市場のボラティリティー低下だ。超低金利と量的緩和（ＱＥ）の時代に、外為市場にとって重要なボラティリティーが低下し、多くの投資家が去った。為替に特化したヘッジファンドの数は、過去最高だった2007年から82％も減少した。　　今週始まる大手米銀の７－９月（第３四半期）決算では、ゴールドマン・サックス・グループやモルガン・スタンレーは、債券・通貨・商品のトレーディング収入が急減するとみられている。一方、世界の大企業に外為サービスを長年提供してきたバンク・オブ・アメリカ（ＢｏｆＡ）やシティグループでは小幅な増収の見込み。FX Revenue From Corporate Clients Is The Bright Spot of 2023Source: Expand Research消えるボラティリティー　　ボラティリティー低下で、外為取引からの収入は業界全体で上期に15％減った。中央銀行の利上げとロシアのウクライナ侵攻でボラティリティーが高まった22年は例外であったことが分かる。　　ＢｏｆＡの外為および新興市場マクロトレーディング世界責任者、カルロス・フェルナンデスアラー氏は「取引高は減っている。投資家は今年、外為取引にそれほど熱心ではない」と話した。  　　ただ、市場や経済のサイクルがどうであれ、企業は通常、通貨エクスポージャーの一定部分をヘッジしなければならない。これが、銀行のトレーディングデスクにとっては、旧来のビジネスが徐々に縮小していく中でクッションとなっている。今年に入り、外為取引が低迷しているにもかかわらず、法人顧客からのシステマチックな注文は底堅く推移している。　　アップルを例にとれば、同社のデリバティブ取引残高は10年前の３倍以上に増加した。　　アップルのルカ・マエストリ最高財務責任者（ＣＦＯ）は８月、アナリストらに「通貨の動きから必然的に発生するボラティリティーを最小限に抑えるという点で、これは会社にとって正しいアプローチだ」とし、「非常に大規模で、非常に効果的なヘッジプログラムと言える」と語った。最高のサービスが鍵　　法人顧客対象のビジネスの魅力は、市場環境に左右されない注文の継続性だけではない。銀行は通常、より高いマージンを得ることができる。　　法人顧客は借り入れ、債券発行、助言など複数のサービスで銀行に依存していることが多いため、外為取引手数料に安さを求めるメリットは相対的に小さい。また、各企業には特定の銀行しか利用できない財務方針があることも多い。　　コーポレート・トレジャラー協会（ＡＣＴ）のアソシエートディレクター、ナレシュ・アガルワル氏は「誰が最安値を提示するかは必ずしも重要ではない。重要なのは誰が総合的に最高のサービスを提供してくれるかだ」と述べた。関連記事シティ、外為セールスチーム統合へ－ヒューソン氏が新部門の責任者に為替不正操作の米公判、監視恐れぬトレーダー言葉を証人が解読ＪＰモルガンなど大手米銀、貸し倒れ償却はコロナ禍以来の大規模に静かな市場、世界の銀行為替デスクを直撃－トレーディング収入15％減原題：Corporate Giants Are the New Hedge Funds of the Global FX Market（抜粋）,reuters
20231013,ハーパー英運輸相は今年夏の政府広報ビデオで、日本全国に張り巡らされた新幹線網の利点を引き合いに、英国の高速鉄道プロジェクト「ハイスピード２（ＨＳ２）」について語っていた。　　「日本の鉄道インフラは、私たちがＨＳ２で何ができるかを示すエキサイティングなビジョン」だと新幹線をたたえ、「ＨＳ２を建設することで、私たちが英国を信じていることを示すことができる」とのアピールだった。　　スナク英首相は４日、ＨＳ２の北部区間について建設を取りやめると発表。道路整備とまだ明確になっていない大量輸送システムという曖昧な構想を優先するためだという。　　英国が新幹線の安全性と定時運行から学ぶことは確かに多いが、高速鉄道を建設した日本の経験から何か一つを得たいのであれば、それはあきらめないことに価値があるということだ。　　プロジェクトとしてのＨＳ２は、スナク首相の発表で縮小されるまで15年もたっていなかった。確かに、インフレや予算超過、コストの膨張といった問題は大きかった。だが、それに関連する削減を行うべき分野は、長期的なインフラ目標の見直しではない。　　英国がまねるべきは、日本の粘り腰だ。日本の高速鉄道網の拡張計画は約50年前に制定された「全国新幹線鉄道整備法」で示された。東京と大阪を結ぶために1964年に開通した新幹線を、北は札幌、南は鹿児島まで延長し、東京から日本海へ、そして東海道とは別ルートで大阪へと結ぶ構想だ。　　ご承知の通り、まだ全てが完成したわけではない。特に北陸新幹線の大阪延伸は、構想から75年ほど経ないと完成しないかもしれない。それでも、新幹線整備は1972年に当時の田中角栄首相が出版した「日本列島改造論」で取り上げられて翌年には「整備計画」が打ち出され、当初の構想から驚くほど多くのことが実現した。ＮＩＭＢＹイズム　　この半世紀の間に25人の首相が交代したにもかかわらず、日本は同じ計画を堅持している。田中元首相はしばしば、東京から同氏の地元である新潟に向かう新幹線について、利益誘導型の政治だと不当に非難された。だが最近では、その上越新幹線は70年代にはほとんど存在しなかった市場を開拓し、沿線のスキー・温泉リゾートへの外国人観光客呼び込みに寄与している。　　ＨＳ２建設にはＮＩＭＢＹイズム（not in my back yard、私の裏庭にはお断り）がつきまとうが、高速鉄道駅に近いという幸運に恵まれる英国の地域にとっては、その利点は明らかだ。　　日本では、長野県の野沢温泉が古いスキータウンから外国人投資家を引き付ける一等地に変貌したが、きっかけは近くに北陸新幹線の新駅が2015年に開業したことだった。別の北陸新幹線駅に近い新潟県の妙高高原ではシンガポール政府系投資ファンドの元幹部が2000億円規模のスキーリゾートを計画している。　　岩手県盛岡市は米紙ニューヨーク・タイムズ（ＮＹＴ）の「23年に行くべき52カ所」で世界２位に選ばれた。東北新幹線が開通する前の1982年には東京から６時間以上かかっていた盛岡だが、今ではわずか２時間の旅だ。ある試算によれば、新幹線によって節約される時間の価値は年5000億円に上る。新幹線が停車する都市は停車しない都市と比べると、人口と企業誘致、税収が著しく増えると示す調査もある。　　ＨＳ２の方針転換には何のメリットもない。それよりは、法外なコスト増大に対処すべきだ。ＨＳ２のロンドン・バーミンガム間は、日本が東京と名古屋を時速500キロで結ぶリニア中央新幹線の建設に割り当てた額の倍以上の費用がかかると見積もられている。まとめ役　　新幹線網の整備を巡っては、ますます効率的で安価になる旅客機の旅に取って代わられるため無駄になるとの疑念が絶えなかった。だが、新幹線の二酸化炭素（ＣＯ２）排出量は航空機の２割以下で、今ではこれまでになく環境に優しい交通機関と見なされている。　　新型コロナウイルスの大流行で新幹線は壊滅的な打撃を受けるという予測も外れ、平日の需要はほぼコロナ禍前の水準まで回復した。米国のエマニュエル駐日大使が日本の鉄道システムを絶賛するのも不思議ではない。　　プライスウォーターハウスクーパース（ＰｗＣ）のアナリストは、新幹線建設に関する2011年の調査の中で、「こうしたプロジェクトを成立させるために必要なのは、しばしば、個人の資本や時には政治的な資本を費やしてでもプロジェクトを実現させようと奔走するまとめ役だ」と論じた。「ＨＳ２は問題の一部であり、解決策ではない」と宣言した政府を率いるスナク首相は、そのような人物ではないと言っていいだろう。　　新幹線という国家的プロジェクトを始めるに当たり、日本が幸運だったのは当時の国鉄総裁だった十河信二氏と技師長の島秀雄氏がいたことだ。２人とも当初見積もりの倍近い予算超過の責任を取って辞職し、1964年の東京五輪開幕を控えた東京・大阪間開通を祝う式典に出席することはなかった。　　だが、今になって日本政府がこのプロジェクトを撤回すべきだったと考える人はいるだろうか。　　全てがうまく運んだわけではない。東京から距離のある成田国際空港を結ぶ新幹線の計画は、今でいうところのＮＩＭＢＹイズムのために実現しなかった。また、四国など人口密度の低い地域を結ぶルートも、当初の計画で青写真が示されただけで、実現する見込みはなさそうだ。北海道新幹線は現在、非常に低い乗車率に苦しんでいる。　　先週、鹿児島と福岡、つまりロンドンとシェフィールドを結ぶ距離にほぼ等しい、私にとってまったく新しいルートである九州新幹線を１時間余りで走った際、高速鉄道が「問題の一部」になるとはとても思えなかった。こうした数十年にわたるプロジェクトは、国と地方自治体、民間企業の強力な協調によってのみ実現する。リーダーの仕事とは、それを推進することであって尻込みすることではない。　　日本の新幹線は来年、開業から60年を迎える。スピードが売りの高速鉄道だが、ゆっくりと着実に進めることがプロジェクト成功の鍵だとは、なんとも興味深い。（リーディー・ガロウド氏はブルームバーグ・オピニオンのコラムニストです。このコラムの内容は必ずしも編集部やブルームバーグ・エル・ピー、オーナーらの意見を反映するものではありません）原題：UK Forgot the Reason Japan High-Speed Rail Works: Gearoid Reidy　（抜粋）This column does not necessarily reflect the opinion of the editorial board or Bloomberg LP and its owners.,reuters
20231013,日本株は反落。米国で９月の消費者物価指数（ＣＰＩ）のコア指数がやや高めの伸びを保ち、追加利上げ観測が高まった。米長期金利が急上昇し、警戒した売りが優勢になった。ＴＯＰＩＸの終値は前日比1.4％安の2308.75日経平均株価は0.5％安の３万2315円99銭　　ＳＢＩ証券の鈴木英之投資情報部長は、米金利の動きには少し投機的なところがあり、株式市場に影響を与えたと話した。　　ＴＯＰＩＸの下落に最も貢献したのはトヨタ自動車で1.9％値下がりした。指数構成銘柄の2155銘柄のうち、130銘柄が上昇、1992銘柄は下落した。　　半面、日経平均の下げは限定的だった。今期の営業増益見通しを発表したファーストリテイリングが5.8％上昇し、株価指数を支えた。インサイト東証33業種中32業種が下落、鉱業が上昇、繊維製品が下落率トップＭＳＣＩアジア太平洋指数は1.3％の下落年初来ではＴＯＰＩＸが22％の上昇、ＭＳＣＩアジア太平洋指数は0.9％の上昇ＴＯＰＩＸの12カ月先予想ＰＥＲは14.6倍背景米ＣＰＩ、コアが２カ月連続で高めの伸び－ＦＲＢの方針裏付けＦＲＢ、追加利上げの扉を開けておくもよう－サービス価格上昇でドル・円相場は１ドル＝149円台後半で推移、前日の日本株終値時点は149円10銭前日の海外市況はこちらをご覧ください,reuters
20231013,中国当局は株式相場の下支えに向け、新たな安定化基金の設立を検討している。事情に詳しい複数の関係者が明らかにした。　　非公開情報だとして匿名を条件に話した関係者によると、数カ月に及ぶ業界関係者との少なくとも２回の協議を経て、証券監督管理委員会（証監会）など金融規制当局が最近、最高指導部に暫定計画を提出した。　　関係者のうち１人によれば、実行の詳細はまだまとまっておらず、今回の計画が見送られる可能性もあるが、基金全体の資本は数千億元規模に上る方向だ。証監会にコメントを求めたが、返答はなかった。中国の政府系ファンド、４大国有銀の株式買い増し－株価下支えか  　　北京を拠点とする投資銀行、香頌資本でディレクターを務める沈萌氏は「人民元建てＡ株にとって現在の問題は、中国経済の成長見通しに人々が確信を持てていない点であり、安定化基金を通じた介入は解決策にならないだろう」と分析。「より悪いケースでは、こうした介入が投機的な取引を招く恐れもある。そうした手段を講じるタイミングとしては良くはない」と述べた。原題：China Weighs New Stabilization Fund to Prop Up Stock Market (2)（抜粋）(市場関係者のコメントなどを追加し更新します),reuters
20231013,中国の消費者物価は９月に伸び悩み、予想に反して前年同月比横ばいにとどまった。一方、生産者物価の下落は続いており、中国経済の成長軌道はなお不安定で、支援策の強化が必要であることを示唆した。　　国家統計局が13日発表した９月の消費者物価指数（ＣＰＩ）は前年同月比横ばい。ブルームバーグ集計のエコノミスト予想中央値は0.2％上昇だった。変動の大きい食品とエネルギーを除くコアＣＰＩは0.8％上昇と、８月と同じ伸び率だった。　　９月の生産者物価指数（ＰＰＩ）は前年同月比2.5％低下。予想中央値は2.4％低下、８月は３％下落だった。  　　オーストラリア・ニュージーランド銀行（ＡＮＺ）の中国担当シニアストラテジスト、邢兆鵬氏は「９月のインフレ指標がコンセンサス予想に届いておらず、中国人民銀行（中央銀行）によるデフレとの闘いは長い道のりであることを示唆している」と指摘。「中国政府は内需の押し上げで多くの措置を発表してきたが、消費者信頼感は弱いままだ」と話す。　　中国経済はここ数週間で安定化の兆しを示しており、製造業活動は持ち直し、輸出の減少幅も縮小している。だが、不動産危機などの足かせ要因も残り、景気回復を巡る懸念も根強い。国慶節（建国記念日）などに伴う先の大型連休では、旅行者数や支出額が政府の見通しを下回る一方、低調な住宅販売を受けて追加の景気支援策が必要なのかとの不安も広がっている。　　ピンポイント・アセット・マネジメントの張智威社長兼チーフエコノミストは、「消費者物価上昇率がゼロにとどまり、デフレ圧力はなお中国経済にとって切実なリスクであることが示された」と指摘。「財政面の支援による大幅な押し上げ効果がなければ、内需の回復は力強さを欠く」と述べた。関連記事中国の景気回復まだ不安定、支援強化必要か－追加金融緩和の見方も中国が新たな刺激策検討、財政赤字の上限突破容認か－関係者原題：China Returns to Brink of Deflation Amid Precarious Recovery (1)（抜粋）(市場関係者のコメントなどを追加し更新します),reuters
20231013,米ボストン連銀のコリンズ総裁は12日、最近の米国債利回り上昇が続けば、追加利上げの必要性が低下するかもしれないとの認識を示した。　　コリンズ総裁はボストン連銀主催の地域銀行関連会議向け講演テキストで「長期利回りの上昇は、金融環境の幾分の引き締まりを示唆する」とし、「上昇が続けば、短期的には金融政策をさらに引き締める必要性は低下する可能性が高い」と指摘した。US Inflation Is Still Running at a Brisk PaceSo-called supercore measure of consumer prices rises by most in yearSource: Bureau of Labor Statistics　　また、政策当局者にとって重要な問題は、確認されたインフレ鈍化が今後も続くかどうかだと述べた。「この日発表された消費者物価指数（ＣＰＩ）は、物価安定回復には時間がかかることを再認識させるものだ」と語った。総裁は今年の連邦公開市場委員会（ＦＯＭＣ）で投票権を持たない。　　総裁は、現行の引き締めサイクルのピークに近づいているか、もしかするとピークにあるかもしれないとした11日の発言を繰り返した。追加利上げはなおあり得ることも確認した。関連記事：米ＣＰＩ、コアが２カ月連続で高めの伸び－ＦＲＢの方針裏付けＦＲＢ、追加利上げの扉を開けておくもよう－サービス価格上昇でボストン連銀総裁、金利はピークかそれに接近－追加利上げも原題：Fed’s Collins Says Higher Yields Could Reduce Need for Hikes（抜粋）,reuters
20231013,任天堂「スイッチ」の販売台数が8日までの一週間に日本で急増した。発売７年目の家庭用ゲーム機としては珍しい高水準で、今期業績が会社予想から上振れするという市場の期待が高まっている。　　モデル末期のスイッチを再び盛り上げたのは、任天堂を代表するゲームキャラクター「マリオ」をあしらった真っ赤な特別仕様版だ。今年の春に公開した映画のヒットや20日発売予定の新作ゲームソフトの後押しもあり、同機は想定以上に人気を集めた。任天堂が６日に発売した特別仕様版スイッチの「マリオレッド」Model: Mario Red Edition. Source: Nintendo Co.　　ファミ通の推計によると、10月２日から８日までの１週間に日本国内で売れたスイッチは11万241台。６日発売の特別仕様版「マリオレッド」の効果もあり、前週（５万6528台）から約２倍になった。　　マリオレッドはデザインが特別なだけで、性能は通常の有機ＥＬモデルと変わらない。「収集家向けとはいえ、プラスチックカバーの色が違うだけでここまでの数字が出るのは驚きだ」とバーンスタインのアナリスト、ロビン・チュー氏は話す。　　ファミ通の推計では、今年４月から10月８日までの国内における販売台数は228万台と、前年同期の215万台を上回る。すでに世界で１億3000万台以上普及したゲーム機としては多い。発売７年目に前期比24％減を記録したソニーグループのプレイステーション（ＰＳ）４と比べても、スイッチのふんばり具合がうかがえる。　　任天堂は2024年３月期の全世界での販売目標を1500万台（前期比17％減）としているが、それ以上を売り上げる公算が大きいとチュー氏は見る。 発売から6年経過もスイッチの販売は堅調だ特別仕様版が需要を喚起しているSource: ファミ通　　このほど明らかになったファミ通のデータで、投資家は任天堂の業績上振れへの期待を強めている。　　任天堂は今期の営業利益について前期比１割減の4500億円と予想する。ブルームバーグがまとめたアナリスト23人の予想平均は5246億円と会社側を上回り、東洋証券の安田秀樹アナリストは「減益の可能性はほぼ無くなった」と断言する。　　来年の後半に次世代ゲーム機の投入もうわさされる任天堂。会社の慎重な予想もあり、今期は小休止の期という見方もあった。だが幅広い世代から愛され、今年再び注目が集まったマリオが年末商戦でも活躍し、任天堂の業績を跳ね上げるかもしれない。関連原稿：【コラム】マイクロソフトの任天堂買収など悪夢に過ぎず－リーディー任天堂の４－６月期、営業利益は過去最高－ゼルダと映画が大貢献 (2),reuters
20231013,イタリア債のスプレッドは拡大しているが不安な水準ではなく、欧州中央銀行（ＥＣＢ）の介入が必要になることはないだろうと、ＥＣＢ政策委員会メンバーのビスコ・イタリア中銀総裁が語った。　　「実際のところ、そのような兆しは一切ない」とビスコ氏は13日、マラケシュでブルームバーグテレビジョンのインタビューに応えて発言。ただ、もし中銀の介入が必要となるなら、「それは可能だと思う」と述べた。　　イタリア政府が欧州連合（ＥＵ）の定める財政赤字制限の達成時期を１年遅らせて2026年とする予算案を発表して以降、イタリア債とドイツ債のスプレッドは拡大を続けている。この予算案では今年の財政赤字が国内総生産（ＧＤＰ）比5.3％、来年が4.3％になる見通しで、メローニ首相に減税とその他の公約の実現を可能にしている。　　ビスコ氏は「自分の印象では財政に慎重さは必要だが、今後数年については歳出構成を改善する以外に、財政的な余裕を増やすためにできることが実際なくはない。イタリアはもっと成長できる。自分が思うに市場が懸念している主な理由は、イタリア経済の成長能力だ」と論じた。原題：Visco Says No Signs Italy Spreads to Reach Level for ECB Action（抜粋）,reuters
20231013,香港を訪れる中国本土の観光客は、以前はショッピングモールでエルメスのハンドバッグをこれ見よがしにひけらかし、ソーシャルメディア用の写真に収めていた。しかし最近人気があるタイプの投稿は、「マクドネルロード」という名前の静かな通りで、マクドナルドのテークアウトの袋を手にした観光客の写真だ。　　香港は新型コロナウイルスのパンデミック（世界的大流行）後の新たなタイプの中国人観光客を出迎えており、こうした観光客は高級品で散財せずに、比較的地味な活動を選んでいる。インスタグラムに似たアプリ「小紅書」のインフルエンサーからヒントを得て、多くの人が風変わりな名前の通りや密集した集合住宅で自撮り写真を撮ったり、古典的な香港映画によく登場する警察署の前でポーズを取ったりしている。香港の油麻地警察署前で写真を撮る観光客（10月１日）Photographer: Lam Yik/Bloomberg　　こうした旅行習慣の変化は、ソーシャルメディアを利用する若い世代によってもたらされ、中国経済が失速し、特に若年層の失業率が高止まりする中で、若者が消費パターンを調整するようになったことが背景にある。最近の中秋節と国慶節（建国記念日）の大型連休では、旅行と消費の伸びが公式予想を下回った。　　北京からの旅行者マイク・グオさんは、堅尼地城（ケネディタウン）の道路標識のそばで写真を撮った後、「今は香港にいる時間の大部分を小紅書のインフルエンサーの足跡をたどって写真を撮ることに充てている」と語った。このエリアは海や流行のコーヒーショップに近いため、多くの中国人観光客を引き付けている。　　こうした動きは、停滞する経済の下支えを中国本土からの観光客に頼ることができるとの香港の期待に水を差している。政府によると、コロナ禍前に観光業は香港の域内総生産（ＧＤＰ）の3.6％前後を占めていたほか、雇用者数は約23万2700人と、全体の約６％に上っていた。香港故宮文化博物館の観光客（10月１日）Photographer: Lam Yik/Bloomberg　　ＪＬＬの香港リテール責任者オリバー・トン氏は、大型連休中に店舗の客足が20－30％増えたのにかかわらず、香港の小売売上高は通常の週末と同程度だったと話す。次の春節（旧正月）の連休についても悲観的な見方が広がっていると同氏は付け加えた。　　香港政府統計局によると、８月の宝飾品や時計を含む高級品の売上高は52億香港ドル（約1000億円）と、大規模な抗議デモや新型コロナの打撃を受ける前の2018年同月から31％減少した。関連記事；中国大型連休の旅行と支出、予想下回る－追加景気対策の必要性示唆中国の消費喚起計画、景気押し上げには力不足か－肝心の信頼感低迷若者の失業増は中国の政治リスク－習指導部に助言したエコノミスト原題：Chinese Swap Hermes for Cafes in Blow to Hong Kong Tourism（抜粋）,reuters
20231013,英競争・市場庁（ＣＭＡ）は13日、米マイクロソフトによる690億ドル（約10兆3000億円）規模の米ゲームソフト会社アクティビジョン・ブリザード買収計画を承認した。ゲーム業界で過去最大規模となる買収完了に立ちはだかっていた世界的に大きな規制上の最後の障壁が取り除かれることになる。　　ＣＭＡは同日の声明で、ゲームの一部権利を仏ユービーアイソフト・エンターテインメントに売却するとしたマイクロソフトの修正案は競争上の懸念を払拭（ふっしょく）したと説明した。関連記事マイクロソフトのアクティビジョン買収、英当局は承認も－計画修正で原題：Microsoft’s $69 billion Activision Blizzard Deal Cleared by UK（抜粋）,reuters
20231013,10月第３週（16－20日）の日本株は続伸しそうだ。海外市場で半導体関連企業の決算発表が相次ぐため、市況反転や今後の業績底打ちを期待する買いが国内の関連銘柄に入る可能性がある。　　第２週の東証株価指数（ＴＯＰＩＸ）は週間で２％高と４週ぶりに反発。米連邦準備制度理事会（ＦＲＢ）高官から米国の利上げ停止を示唆する発言が相次ぎ、金利上昇の一服で投資家心理が改善した。韓国サムスン電子の７－９月期決算は減益幅が縮小し、半導体市況の底打ち期待の浮上で値がさの半導体関連銘柄が買われたことも相場全体を押し上げた。　　第３週は台湾積体電路製造（ＴＳＭＣ）やオランダの大手半導体製造装置メーカーのＡＳＭＬホールディング、米半導体処理装置メーカーのラムリサーチなど海外で主要半導体企業の決算発表がある。７－９月期は低調だった半導体関連銘柄に資金が回帰するかどうかに投資家も注目している。　　国内外の金利動向は引き続き株式市場にとっての警戒材料だ。日本では17日に20年国債の入札が実施予定。５日の30年債入札は低調で、根強い日本銀行の政策修正観測とともに結果次第で長期・超長期金利の上昇圧力になり得る。さえない入札結果が続く米国でも、18日に20年債入札を控える。　　このほか、米国では19日にパウエルＦＲＢ議長がニューヨークで講演するのをはじめ、リッチモンド連銀総裁やニューヨーク連銀総裁、フィラデルフィア連銀総裁らの講演、討論会出席が相次ぐ。米金融当局首脳の利上げに対するスタンスを測る重要なヒントとなりそうだ。《市場関係者の見方》Ｔ＆Ｄアセットマネジメントの浪岡宏チーフ・ストラテジスト　　日本株は値固めをしていく週になろう。半導体市況の底入れがキーワードになっている中、企業決算で好材料が出れば、日本株の堅調につながりやすい。ニューヨーク連銀製造業景気指数やフィラデルフィア連銀景況指数で米経済の底堅さを確認できるかどうかが注目だ。半面、国債入札や米金融当局者らの発言が予定され、金利の乱高下に影響される銀行や保険株などは上下に振れる展開となりそうだ。三井住友信託銀行の瀬良礼子マーケット・ストラテジスト　　米長期金利はピークアウトしていると考えており、金利が下がるようなら米国株のサポート材料となりそう。消費者物価のコア指数も予想通りで、11月は利上げスキップの可能性が十分ある。米小売売上高は強過ぎない巡航速度か。日本株は円安がプラス材料となってじり高が予想される。ただ、中東情勢はリスク要因で、状況が緊迫化すれば株価は下振れる懸念は残る。  ,reuters
20231013,"ウォール街のプロたちは今年を通じ、金利がピークに達したと強く確信する賭けに出て、世界最大の米国債ＥＴＦ（上場投資信託）に記録的な額の資金を注ぎ込んできた。この賭けは今年を通じて逆噴射し続け、推計で100億ドル（約１兆5000億円）の損失をもたらした。それでも、過去数十年で最悪の相場下落に立ち向かう押し目買いは後を絶たない。　　それには大きな理由がある。長期の国債価格が小幅に持ち直すだけでも、大きなリターンが期待できることだ。　　12日のデータで明らかになったようにインフレ圧力が残っている兆候があるにもかかわらず、運用資産390億ドル規模の「ｉシェアーズ米国債20年超ＥＴＦ」（ティッカー：ＴＬＴ）は、今年これまでに過去最高の176億ドルを集めている。これは3300本を超える米国のＥＴＦの中で３番目に多い。 米10年国債利回りはニューヨーク市場で4.70％台まで急上昇Source: Bloomberg 　　12日の取引では、米30年債入札が低調だったことで米国債の下げに拍車が掛かった。ＴＬＴは2020年のピークから約50％下落している。中東紛争が安全需要を呼び起こし今週初めに一時持ち直した後でもだ。　　ブルームバーグ・インテリジェンス（ＢＩ）のシニアＥＴＦアナリスト、エリック・バルチュナス氏は「ＴＬＴは米金融当局に対抗するための広告塔だ。当局が経済を失速させ金利を下げざるを得なくなることに賭けているのだ」と話した。「ＴＬＴを使っているのはプロだ。素人ではなくプロのトレードだ」と付け加えた。   　　ＴＬＴは12日に2.7％安で引け、１日のパフォーマンスとしては５月以降の最悪を記録した。　　ＴＬＴへの投資意欲には、基本的な計算で説明がつく。Ｆ／ｍインベストメンツのデータによれば、５％近辺で推移している米20年債利回りが50ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）低下すれば、今後12カ月のトータルリターンは11％以上になる。一方、利回りが50ｂｐ上昇した場合の損失は約1.1％にとどまる。　　ノッティンガム・トラストの債券ストラテジスト、カリッサ・マクドノー氏はブルームバーグテレビジョンの番組で「デュレーションのリスクリワードは今、極めて有利だ。10年債利回りがここから少し低下するだけで、長期債のトータルリターンが２桁になる」と話した。　　この理屈が、米国債の価格押し下げ圧力と供給増という逆風にもかかわらず、強気の投資家の信念を支えてきた。ＢＩは、ファンドのフローに対する現在の資産額に基づきＴＬＴで今年100億ドル以上の損失が出たと推計している。　　利回り低下からはあらゆる年限の米国債が恩恵を受けるが、ロングエンドのデュレーション（金利変動に対する証券の感応度を示す指標）は高く、リターンを高める。短期債ではこれほど極端なリターンは期待できない。 Bond Market's Risk/RewardEstimated 12-month total returns based on different yield movementsSource: F/m Investments, Bloomberg  　　Ｆ／ｍインベストメンツの社長兼最高投資責任者（ＣＩＯ）、アレクサンダー・モリス氏は「全体的な利率が十分に高いため、長期債を保有するリスクについて払った額に対して非常に有意義なリターンを得ることができる。この収益を得たいのであれば、デュレーション要因によって増幅される短期的なボラティリティーを受け入れなければならないが、今日購入すればこの経験を得ることができる。機会はいつまでもそこにあるわけではない」と話した。　　オプション市場でも強気が広がっている。ブルームバーグのデータによると、ＴＬＴのコールの建玉残高は、弱気のプットに対して20年ぶりの高水準に近い。　　デュレーション需要が持続しているもう一つの理由は、米国経済がリセッション（景気後退）に陥った場合、それに連れた債券の値上がりが株式の損失に対するクッションになることだ。　　ソーンバーグ・インベストメント・マネジメントのベン・カービー氏はブルームバーグテレビジョンの番組で、「今日デュレーションを追加することは非常に理にかなっていると思う」と述べ、「通常、不況に突入すると、年限によってそれぞれだが利回りは数百ｂｐ低下する。これはポートフォリオへの株安の影響を相殺するヘッジになる」と説明した。原題：Dreams of Big Bond Gains Backfire With $10 Billion ETF Loss (1)（抜粋）",reuters
20231013,米マイクロソフトは再生エネルギー事業を手掛ける自然電力（福岡市、非公開）から、太陽光発電による電力供給を20年間にわたって受ける契約を結んだ。　　自然電力の発表資料によると、マイクロソフトは自然電力が愛知県で計画している太陽光発電プロジェクトで産出される電力の供給を受ける。出力容量は25メガワット。12月の稼働を予定している。　　マイクロソフトを含むテクノロジー企業が巨大なデータセンターなどで大量の電力を消費していることに対して規制当局や投資家の懸念を募らせており、同社でもより環境への負荷が少ないエネルギーへの切り替えを進めている。 　　マイクロソフトジャパンの広報担当者は、同社は持続可能な社会の実現に向けてコミットしているものの、その実現は１社だけでは不可能で、自然電力のような企業や各国政府と連携しながら進めていくとコメントした。,reuters
